source_ip,destination_ip,source_port,destination_port,protocol,packet_size,inter_arrival_time,payload_size,flow_duration,total_packets,total_bytes,flow_direction,session_duration,session_count,mean_packet_size,variance_packet_size,entropy,access_patterns,usage_frequency,temporal_patterns,country,region,city,application_data,behavioral_pattern,network_context
34.117.59.81,192.168.1.239,443,62248,TCP,66,0.7249212265014648,52,0.7249212265014648,2,140,inbound,0.7249212265014648,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62248,2.758920454919192,2024-08-27 23:40:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,1466,0.17308998107910156,1452,0.8980112075805664,3,1606,inbound,0.8980112075805664,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62248,3.3407155441663576,2024-08-27 23:40:41,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,714,0.24502086639404297,700,1.1430320739746094,4,2320,inbound,1.1430320739746094,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62248,3.4994643554410474,2024-08-27 23:40:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,1270,0.14653325080871582,1256,1.2895653247833252,5,3590,inbound,1.2895653247833252,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62248,3.8772754694223095,2024-08-27 23:40:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,66,1.024501085281372,52,2.0381579399108887,4,793,outbound,2.0381579399108887,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.9625564445584065,2024-08-27 23:40:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,146,0.22755813598632812,132,2.265716075897217,5,939,outbound,2.265716075897217,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.2068078402189095,2024-08-27 23:40:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,247,0.20371079444885254,233,2.4694268703460693,6,1186,outbound,2.4694268703460693,6,197.66666666666666,33762.88888888889,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.4297135793129,2024-08-27 23:40:42,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,66,0.8492648601531982,52,2.1388301849365234,6,3656,inbound,2.1388301849365234,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62248,2.805271798694981,2024-08-27 23:40:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,1466,0.14884614944458008,1452,2.2876763343811035,7,5122,inbound,2.2876763343811035,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:62248,3.0598734160065284,2024-08-27 23:40:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,151,0.23908782005310059,137,2.526764154434204,8,5273,inbound,2.526764154434204,8,659.125,372803.859375,2.5,34.117.59.81->192.168.1.239:62248,3.1661047533703712,2024-08-27 23:40:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,66,0.7579998970031738,52,3.227426767349243,7,1252,outbound,3.227426767349243,7,178.85714285714286,31062.4081632653,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.168910560827149,2024-08-27 23:40:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,66,0.17410516738891602,52,3.401531934738159,8,1318,outbound,3.401531934738159,8,164.75,28572.6875,2.0,192.168.1.239->34.117.59.81:443,2.351881491483283,2024-08-27 23:40:43,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62249,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62249,0,2024-08-27 23:40:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62249,443,TCP,66,0.389815092086792,52,0.389815092086792,2,144,outbound,0.389815092086792,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,5.13063768078713,2024-08-27 23:40:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62249,443,TCP,583,0.3215758800506592,569,0.7113909721374512,3,727,outbound,0.7113909721374512,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,4.217090344829898,2024-08-27 23:40:44,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62248,TCP,66,1.4840619564056396,52,4.010826110839844,9,5339,inbound,4.010826110839844,9,593.2222222222222,366126.6172839507,2.4193819456463714,34.117.59.81->192.168.1.239:62248,2.243926750071808,2024-08-27 23:40:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,66,1.0030179023742676,52,1.0030179023742676,2,140,inbound,1.0030179023742676,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62249,1.9939823559138399,2024-08-27 23:40:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62248,443,TCP,66,1.5614898204803467,52,4.963021755218506,9,1384,outbound,4.963021755218506,9,153.77777777777777,26361.061728395063,1.8799649487271108,192.168.1.239->34.117.59.81:443,1.8134113537859677,2024-08-27 23:40:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,1466,0.41193699836730957,1452,1.4149549007415771,3,1606,inbound,1.4149549007415771,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62249,2.12020891862186,2024-08-27 23:40:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,714,0.25231218338012695,700,1.667267084121704,4,2320,inbound,1.667267084121704,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62249,2.399135710225546,2024-08-27 23:40:45,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,1270,0.2431328296661377,1256,1.9103999137878418,5,3590,inbound,1.9103999137878418,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62249,2.6172530494341677,2024-08-27 23:40:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62249,443,TCP,66,1.635519027709961,52,2.346909999847412,4,793,outbound,2.346909999847412,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.704368723240374,2024-08-27 23:40:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62249,TCP,66,0.434581995010376,52,2.3449819087982178,6,3656,inbound,2.3449819087982178,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62249,2.5586551339643155,2024-08-27 23:40:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:46,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62356,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62356,0,2024-08-27 23:40:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62356,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62357,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62357,0,2024-08-27 23:40:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,66,0.8361079692840576,52,0.8361079692840576,2,144,outbound,0.8361079692840576,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.3920355665459803,2024-08-27 23:40:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,583,0.26551318168640137,569,1.101621150970459,3,727,outbound,1.101621150970459,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,2.7232592596440153,2024-08-27 23:40:47,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62357,TCP,66,0.6434710025787354,52,0.6434710025787354,2,140,inbound,0.6434710025787354,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62357,3.108143167267711,2024-08-27 23:40:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62357,TCP,1466,0.17364716529846191,1452,0.8171181678771973,3,1606,inbound,0.8171181678771973,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62357,3.6714396007051735,2024-08-27 23:40:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62357,TCP,714,0.25699901580810547,700,1.0741171836853027,4,2320,inbound,1.0741171836853027,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62357,3.7239884630427147,2024-08-27 23:40:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62357,TCP,1270,0.17487788200378418,1256,1.248995065689087,5,3590,inbound,1.248995065689087,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62357,4.003218377201062,2024-08-27 23:40:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,66,0.9902937412261963,52,2.0919148921966553,4,793,outbound,2.0919148921966553,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.9121236790851102,2024-08-27 23:40:48,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,146,0.17054104804992676,132,2.262455940246582,5,939,outbound,2.262455940246582,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.2099877885158095,2024-08-27 23:40:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62357,443,TCP,245,0.23973512649536133,231,2.5021910667419434,6,1184,outbound,2.5021910667419434,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.3978984178104708,2024-08-27 23:40:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62395,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62395,0,2024-08-27 23:40:49,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62395,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,132.145.172.253,53962,443,TCP,283,0.0,269,0.0,1,283,outbound,0.0,1,283.0,0.0,-0.0,192.168.1.239->132.145.172.253:443,0,2024-08-27 23:40:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62396,0,2024-08-27 23:40:50,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,66,1.4512498378753662,52,1.4512498378753662,2,144,outbound,1.4512498378753662,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,1.378122462310146,2024-08-27 23:40:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,583,0.1621401309967041,569,1.6133899688720703,3,727,outbound,1.6133899688720703,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,1.859438857238784,2024-08-27 23:40:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
132.145.172.253,192.168.1.239,443,53962,TCP,125,0.0,111,0.0,1,125,inbound,0.0,1,125.0,0.0,-0.0,132.145.172.253->192.168.1.239:53962,0,2024-08-27 23:40:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,132.145.172.253,53962,443,TCP,66,1.5898449420928955,52,1.5898449420928955,2,349,outbound,1.5898449420928955,2,174.5,11772.25,1.0,192.168.1.239->132.145.172.253:443,1.2579843147264225,2024-08-27 23:40:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,66,1.043247938156128,52,1.043247938156128,2,140,inbound,1.043247938156128,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62396,1.9170898181067757,2024-08-27 23:40:51,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,1466,0.23433899879455566,1452,1.2775869369506836,3,1606,inbound,1.2775869369506836,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62396,2.3481767958275577,2024-08-27 23:40:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,714,0.21068596839904785,700,1.4882729053497314,4,2320,inbound,1.4882729053497314,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62396,2.6876791115538277,2024-08-27 23:40:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,1270,0.1768970489501953,1256,1.6651699542999268,5,3590,inbound,1.6651699542999268,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62396,3.0026965037944775,2024-08-27 23:40:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,66,1.4956250190734863,52,3.1090149879455566,4,793,outbound,3.1090149879455566,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,1.286581124732116,2024-08-27 23:40:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,146,0.22585201263427734,132,3.334867000579834,5,939,outbound,3.334867000579834,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,1.4993101671312976,2024-08-27 23:40:52,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62396,443,TCP,245,0.2154860496520996,231,3.5503530502319336,6,1184,outbound,3.5503530502319336,6,197.33333333333334,33730.555555555555,2.2516291673878226,192.168.1.239->34.117.59.81:443,1.6899727759773182,2024-08-27 23:40:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62396,TCP,66,0.8461029529571533,52,2.51127290725708,6,3656,inbound,2.51127290725708,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62396,2.3892265881024684,2024-08-27 23:40:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62571,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62584,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:53,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62601,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62600,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62600,0,2024-08-27 23:40:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62600,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62601,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62601,0,2024-08-27 23:40:54,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62601,443,TCP,66,0.9979920387268066,52,0.9979920387268066,2,144,outbound,0.9979920387268066,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,2.0040240025877463,2024-08-27 23:40:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62601,443,TCP,583,0.1821761131286621,569,1.1801681518554688,3,727,outbound,1.1801681518554688,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,2.5420106408424754,2024-08-27 23:40:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62601,TCP,66,0.6600992679595947,52,0.6600992679595947,2,140,inbound,0.6600992679595947,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62601,3.0298473230884144,2024-08-27 23:40:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62601,443,TCP,66,0.3712179660797119,52,1.5513861179351807,4,793,outbound,1.5513861179351807,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,2.578339430627241,2024-08-27 23:40:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62602,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:55,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62602,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62602,0,2024-08-27 23:40:56,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62608,TCP,66,0.0,52,0.0,1,66,inbound,0.0,1,66.0,0.0,-0.0,34.117.59.81->192.168.1.239:62608,0,2024-08-27 23:40:56,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62608,443,TCP,66,0.0,52,0.0,1,66,outbound,0.0,1,66.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:56,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:40:57,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62609,0,2024-08-27 23:40:57,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,66,0.4990060329437256,52,0.4990060329437256,2,144,outbound,0.4990060329437256,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,4.007967575465257,2024-08-27 23:40:57,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,583,0.41028285026550293,569,0.9092888832092285,3,727,outbound,0.9092888832092285,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,3.2992815104170763,2024-08-27 23:40:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,66,0.8864860534667969,52,0.8864860534667969,2,140,inbound,0.8864860534667969,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62609,2.256098663006106,2024-08-27 23:40:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,1466,0.21683478355407715,1452,1.103320837020874,3,1606,inbound,1.103320837020874,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62609,2.719064028646857,2024-08-27 23:40:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,714,0.22645902633666992,700,1.329779863357544,4,2320,inbound,1.329779863357544,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62609,3.0080166726998345,2024-08-27 23:40:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,1270,0.23003911972045898,1256,1.559818983078003,5,3590,inbound,1.559818983078003,5,718.0,340812.8,2.321928094887362,34.117.59.81->192.168.1.239:62609,3.205500160110541,2024-08-27 23:40:58,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,66,1.0368342399597168,52,1.9461231231689453,4,793,outbound,1.9461231231689453,4,198.25,49368.1875,1.5,192.168.1.239->34.117.59.81:443,2.055368415481673,2024-08-27 23:40:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,146,0.1864328384399414,132,2.1325559616088867,5,939,outbound,2.1325559616088867,5,187.8,39931.35999999999,1.9219280948873623,192.168.1.239->34.117.59.81:443,2.3446043574058413,2024-08-27 23:40:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,246,0.26035118103027344,232,2.39290714263916,6,1185,outbound,2.39290714263916,6,197.5,33746.583333333336,2.2516291673878226,192.168.1.239->34.117.59.81:443,2.507410293147666,2024-08-27 23:40:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,66,0.8401789665222168,52,2.3999979496002197,6,3656,inbound,2.3999979496002197,6,609.3333333333334,343052.8888888888,2.2516291673878226,34.117.59.81->192.168.1.239:62609,2.5000021358349294,2024-08-27 23:40:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,1466,0.20733094215393066,1452,2.6073288917541504,7,5122,inbound,2.6073288917541504,7,731.7142857142857,383907.91836734687,2.2359263506290326,34.117.59.81->192.168.1.239:62609,2.68473993524099,2024-08-27 23:40:59,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,242,0.23895621299743652,228,2.846285104751587,8,5364,inbound,2.846285104751587,8,670.5,362149.75,2.5,34.117.59.81->192.168.1.239:62609,2.8106811881370577,2024-08-27 23:41:00,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,66,0.9444029331207275,52,3.3373100757598877,7,1251,outbound,3.3373100757598877,7,178.71428571428572,31043.061224489797,2.1280852788913944,192.168.1.239->34.117.59.81:443,2.0974976376464323,2024-08-27 23:41:00,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,66,0.18300104141235352,52,3.520311117172241,8,1317,outbound,3.520311117172241,8,164.625,28552.234375,2.0,192.168.1.239->34.117.59.81:443,2.272526414206866,2024-08-27 23:41:00,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62610,443,TCP,78,0.0,64,0.0,1,78,outbound,0.0,1,78.0,0.0,-0.0,192.168.1.239->34.117.59.81:443,0,2024-08-27 23:41:00,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62610,TCP,74,0.0,60,0.0,1,74,inbound,0.0,1,74.0,0.0,-0.0,34.117.59.81->192.168.1.239:62610,0,2024-08-27 23:41:01,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62610,443,TCP,66,0.3763399124145508,52,0.3763399124145508,2,144,outbound,0.3763399124145508,2,72.0,36.0,1.0,192.168.1.239->34.117.59.81:443,5.314344649676525,2024-08-27 23:41:01,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62610,443,TCP,583,0.20684313774108887,569,0.5831830501556396,3,727,outbound,0.5831830501556396,3,242.33333333333334,58050.88888888888,1.584962500721156,192.168.1.239->34.117.59.81:443,5.144182429855191,2024-08-27 23:41:01,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,242,1.3995819091796875,228,4.245867013931274,9,5606,inbound,4.245867013931274,9,622.8888888888889,340045.43209876545,2.503258334775646,34.117.59.81->192.168.1.239:62609,2.119708405955665,2024-08-27 23:41:01,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62609,TCP,66,0.2395336627960205,52,4.485400676727295,10,5672,inbound,4.485400676727295,10,567.2,333952.16,2.4464393446710155,34.117.59.81->192.168.1.239:62609,2.229455230585186,2024-08-27 23:41:01,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,78,1.365764856338501,64,4.886075973510742,9,1395,outbound,4.886075973510742,9,155.0,26120.88888888889,2.058813890331201,192.168.1.239->34.117.59.81:443,1.841968902815345,2024-08-27 23:41:02,Unknown,Unknown,Unknown,Unknown,Normal,Normal
192.168.1.239,34.117.59.81,62609,443,TCP,66,0.2192070484161377,52,5.10528302192688,10,1461,outbound,5.10528302192688,10,146.1,24221.69,1.9609640474436814,192.168.1.239->34.117.59.81:443,1.9587552652909954,2024-08-27 23:41:02,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62610,TCP,66,1.4813997745513916,52,1.4813997745513916,2,140,inbound,1.4813997745513916,2,70.0,16.0,1.0,34.117.59.81->192.168.1.239:62610,1.3500744595466505,2024-08-27 23:41:02,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62610,TCP,1466,0.166121244430542,1452,1.6475210189819336,3,1606,inbound,1.6475210189819336,3,535.3333333333334,433080.8888888888,1.584962500721156,34.117.59.81->192.168.1.239:62610,1.8209175879612238,2024-08-27 23:41:02,Unknown,Unknown,Unknown,Unknown,Normal,Normal
34.117.59.81,192.168.1.239,443,62610,TCP,714,0.23479294776916504,700,1.8823139667510986,4,2320,inbound,1.8823139667510986,4,580.0,330796.0,2.0,34.117.59.81->192.168.1.239:62610,2.125043999383407,2024-08-27 23:41:02,Unknown,Unknown,Unknown,Unknown,Normal,Normal
